word,x,y
spattergroit,-0.11655631,-0.78493005
spawn,-2.2995179,-3.499718
speak,0.55203843,-0.14541447
speaker,1.7192684,3.4135704
speaking,0.5742774,0.3660863
speaks,2.041457,0.048312068
special,1.1426724,-1.0880002
speck,-2.0791655,3.1804507
spectacles,1.2350408,1.9542661
spectacular,-0.4716885,-0.10155322
spectacularly,-0.585672,2.3055236
spectators,0.53828824,2.7989779
speculation,2.9760497,0.87584555
sped,-2.1528113,1.6056594
speech,0.517437,-0.2235684
speechless,2.576435,-3.458925
speed,-2.9555879,0.849176
speeding,-2.109895,1.6204628
spell,0.5257447,-0.8586664
spellbooks,-0.53409266,-1.0959761
spellman,3.8268678,-1.3073775
spellotape,3.0143912,-2.215716
spells,-0.27086315,-1.8999064
spellwork,0.84436864,-2.2312117
spend,-0.08159587,-0.9163375
spending,-0.48077863,-1.5887717
spent,-1.0025054,-1.6408517
spew,-0.0140698925,-1.3190217
sphere,-1.3399061,2.5929694
spheres,-0.8374461,2.6156628
sphinx,3.1215222,0.6763342
spider,-0.70569634,1.399851
spiders,-2.5722694,2.295834
spiked,-1.0391908,2.1633906
spiky,-0.3622427,3.1125715
spill,0.03893564,-1.3640845
spilled,-0.4745094,2.055751
spilling,0.0027178708,2.0213084
spin,-1.2225237,1.4660518
spindlelegged,-2.2322285,-0.47131956
spindly,-0.77199435,2.6217666
spine,-0.04004419,1.0499327
spines,-4.3547645,0.68112063
spinner,0.69987273,-3.0511055
spinnet,-2.752251,-0.8468398
spinning,-0.62267715,2.0225756
spiral,-1.8004895,1.0644444
spiraled,-0.9341907,2.109524
spiraling,-0.92415965,2.4040122
spirit,3.0045557,1.0162053
spirits,-2.5719864,0.530443
spit,-2.276893,-1.8151025
spite,2.2248006,-3.9554815
spitting,0.9782938,3.705583
splash,-1.009625,1.2683179
splashed,2.0895386,2.8455572
splashing,1.6491759,0.69428474
splattered,-0.91046435,4.68532
splattering,-1.601089,3.0492864
splendid,0.47546062,2.2845726
splintered,-0.7332705,2.10823
split,0.1894162,1.1680199
splitting,0.55496645,1.1453364
spluttered,1.7988316,3.3628185
spluttering,-1.0092723,1.1933572
spoil,-0.42055568,-2.3143547
spoke,0.36638016,0.43933997
spoken,1.875286,0.6904914
spoon,1.4914215,3.4705484
sport,-0.86092496,-0.7807651
sporting,-0.88769495,2.629971
sports,-1.3185068,-2.3939812
spose,-3.0133193,-0.071582094
spot,-0.28373677,0.65282923
spots,0.92793554,0.33069962
spotted,-0.8338406,0.27671793
spotting,0.376688,2.0142837
sprang,-2.6134083,3.007491
sprawled,-0.8482008,1.5243548
spray,0.05650741,3.6277556
spraying,-1.5399783,0.10769142
spread,-0.27704886,2.9563725
spreadeagled,-2.388356,-0.71677864
spreading,-1.8880833,2.3897862
spring,1.9224093,-3.028589
springing,0.91499764,0.7569892
sprint,-3.4432006,0.9776613
sprinted,-2.3771198,1.0278881
sprinting,-1.6569394,0.58958393
sprout,-0.29553702,-0.015787145
sprouted,-1.4498543,-3.687011
sprouting,-0.9738202,1.4607428
sprouts,-2.2411196,-3.4837046
sprung,-0.14654234,2.6388946
spun,-0.39749372,1.088258
spurt,-0.6499757,3.302312
sputtered,3.3560898,-2.0013523
spy,0.95517296,-1.14803
spying,1.9671787,1.8815769
squad,0.22618513,-0.92572004
square,-1.1934953,1.2574407
squarely,0.1032917,2.249802
squares,-1.0749915,2.6501446
squash,-3.6383371,1.9808441
squashed,-1.1060925,1.2146418
squashing,-2.372501,-2.0217087
squashy,0.7962503,3.430695
squat,4.180254,0.72774863
squeak,0.9896475,-4.3923397
squeaked,0.7214855,0.18837526
squeakily,0.2536719,-2.2888532
squeaking,-2.0681522,-0.105489396
squeaks,-2.775659,-1.5789495
squeaky,0.9301173,1.1223034
squeal,-1.1009635,3.006466
squealed,-0.23525456,0.07649401
squealing,-4.373915,1.8342677
squeals,-2.4762347,0.20664729
squeeze,0.75946814,-1.8365682
squeezed,-1.2437183,0.36242694
squeezing,0.58589697,2.2639868
squib,0.3671239,-0.97181976
squibs,1.1534071,-1.9269717
squid,0.9910217,-1.8445354
squinted,-1.4249707,0.44012913
squinting,-0.9405056,0.7812052
squirm,-1.8306476,-2.4834957
squirmed,-0.2486631,1.4639709
squirming,-0.51903784,1.068449
stab,0.32096335,0.12192021
stabbed,-1.1330041,-2.674018
stabbing,0.28494918,1.3829788
stack,-1.4578261,0.4152545
stacked,-1.3498082,-0.020791449
stacks,-3.0666275,1.8768313
stadium,-2.208986,-0.14674152
staff,-0.14439164,0.40421098
staffroom,-0.57969,0.59166837
stag,-2.6683216,1.1997066
stage,2.2511811,-2.694343
staggered,-1.4070702,1.4869916
staggering,-1.5690682,1.4443043
stained,0.04544562,2.3748934
stains,-1.6884401,3.1254554
stair,-0.99080616,1.1766546
staircase,-1.7869235,0.9803137
staircases,-2.1338656,0.84230286
stairs,-1.3626623,0.74072564
stale,-2.4726985,2.9641395
stalked,0.8932649,1.9314326
stalking,-2.5102158,0.8428949
stall,1.8716916,1.4923632
stammered,0.43236062,-0.078954734
stamp,2.9515579,-1.6670225
stamped,-0.6693381,1.4614202
stamping,-1.2126344,0.054959908
stamps,2.4214652,2.698025
stan,-0.3908505,0.020838844
stand,-0.09480203,-0.10973421
standard,2.6589735,-2.8103256
standards,0.051372178,0.88599795
standing,-0.7840165,0.969928
stands,-1.3858651,0.77379763
star,-1.5028996,-1.7047997
stare,1.7746683,2.616525
stared,-0.2540972,0.91686237
stares,3.6068242,-0.2748282
staring,-0.36508223,0.9587006
starry,-1.2766044,2.534721
stars,-0.22031932,4.2607713
start,-0.2044721,-0.7561292
started,-0.5757064,0.27319622
starting,-1.0195376,-0.46105585
startled,-0.9402572,-2.9877803
startling,0.43850306,-3.6818
startofterm,-1.9907217,-2.3258116
starts,-0.9298965,-1.1972833
starving,-1.1471362,-0.77969265
state,-1.116214,-3.457821
stated,1.4425142,4.069087
statement,1.6530241,-0.7372088
states,3.1742072,2.4167285
station,-3.1124113,-0.6080921
stationary,-0.58128923,0.20590557
stationed,1.0112724,-1.8116846
statue,-1.7806633,3.822418
statues,-0.8088673,1.3003026
status,-2.079975,-1.4543468
statute,-1.5744492,-3.3476112
stay,0.111475386,-0.50962806
stayed,0.24269032,-0.74352366
staying,0.1113958,-1.8406197
stays,0.43039528,1.4823141
steadily,0.9603029,1.9316127
steady,-0.29734087,0.94943535
steadying,-0.34265727,3.4045494
steak,3.1545012,0.9359255
steakandkidney,-1.7258081,2.028085
steal,0.75425714,-0.6976546
stealing,-0.376957,-1.8058327
stealth,1.3609464,1.4944484
steam,-0.5230836,-0.02446564
steaming,-0.5582535,4.099694
steely,1.2427031,1.1059847
steep,-1.9886807,1.1867726
steeply,1.902097,3.216118
steered,-1.2491539,1.8972734
steering,-3.9091032,0.5706169
stem,-0.21225263,2.2178142
step,-1.1106043,0.9794041
stepped,-0.9764455,1.3879308
stepping,1.3229431,2.668688
steps,-1.5233281,0.97120357
stern,1.0624211,1.1567967
sternly,-0.6638679,-0.41011292
stew,3.483943,1.3692718
stick,-1.1512059,-0.0022972035
sticking,-0.20125484,0.7211523
sticks,-0.048810333,-3.13076
sticky,3.7288673,1.8997668
stiff,0.9510559,1.4969976
stiffened,0.18014643,0.36674276
stiffly,0.9857068,0.2794733
stifled,-2.018331,2.4860697
stifling,-2.1686602,0.3204815
stile,-1.8636639,0.5129078
stillness,0.9678979,3.4388552
sting,-0.3328982,3.0763123
stinging,1.0341085,3.2277715
stinking,1.275673,1.2271075
stinks,-2.3417935,0.97888654
stinksap,-2.6085544,2.500606
stir,0.99791604,1.3267623
stirred,0.43489054,1.553067
stirring,-0.8772943,1.3320178
stitch,-1.299978,1.9328874
stitches,3.0741467,0.031973813
stock,-0.09001328,-1.5533341
stockstill,0.044622708,2.1515255
stole,1.5287789,0.70724666
stolen,0.8357805,-0.6505949
stomach,0.93237936,2.157437
stomped,-1.8538251,0.9727965
stone,-1.3449482,1.3126471
stones,-1.5700802,2.5788524
stony,2.3803904,1.1106659
stood,-0.88320374,1.1569035
stool,-2.3526533,1.66806
stoop,0.54579425,2.5431929
stooped,-0.16906627,-4.080165
stooping,-1.6568778,1.502871
stop,0.02923132,-0.16960329
stopped,-0.4962148,0.31348214
stopper,-0.11381004,2.8824496
stopping,-1.1107706,-0.05295023
stops,2.885201,-0.4002929
store,1.4807987,-1.2397939
stored,2.176342,0.35257655
stores,1.9038206,-1.9381101
stories,1.6469691,-1.7546442
storm,1.2488494,-2.5383482
stormed,-1.6527169,0.49336052
storming,-1.9012084,-3.7403176
stormy,-1.6596937,-1.1581488
story,1.4323685,-1.3128872
stout,1.1950612,-1.667823
stove,-1.6645168,0.69064796
stowed,-1.2448128,1.7574681
stowing,-3.9782975,1.6521109
stragglers,-2.2833314,-2.0313907
straight,-0.79792494,0.83252215
straightaway,0.62245756,-0.52267265
straighten,0.15888172,2.3814929
straightened,0.6515782,1.1460828
straightening,-0.24080077,0.5937616
straighter,0.51335746,0.7733693
strain,-2.4164643,0.017621621
strained,-3.175247,-3.104589
straining,-0.35146803,0.66367626
stranded,0.53685826,-3.222335
strange,0.89221066,0.14935258
strangely,-0.24191666,2.1227608
stranger,2.7876008,0.63361967
strangers,-3.586353,-0.11149616
strangest,1.3241386,-0.26126575
strangle,-0.25021413,-1.3370757
strangled,-2.288678,-2.8790529
strangling,-2.7085183,3.4901998
strap,3.2025635,2.3412874
strategy,1.4620475,-1.0757042
straw,-1.4331352,2.2072797
strawcolored,-0.17248242,3.229568
stray,-2.2550876,-2.2647157
strayed,1.5839401,0.46703845
streak,0.09074707,3.37135
streaked,-0.80193204,2.454748
streaking,1.5804911,2.1364486
stream,-1.205407,1.2793489
streamed,-0.8067303,3.0700066
streamers,-1.5364157,3.316086
streaming,-0.64867115,3.8516808
street,-1.6729193,1.0886428
streetlamps,-3.676511,1.3748485
streets,-3.1032982,-1.492935
strength,1.0178399,0.50691974
strengthening,0.88656026,-2.2215629
stress,1.8127373,-3.597203
stretch,-1.3793874,1.483885
stretched,-0.33837888,1.9139925
stretching,-0.18136181,0.9846707
strewn,-1.7134978,1.1604017
stricken,1.5642465,0.24943702
strict,0.6634442,-2.6945586
strictly,1.8120631,-0.3137452
stride,-1.6791434,0.70599806
strides,-2.4676943,1.2878015
striding,-1.3167167,0.41999093
strike,0.6640982,0.016753335
striking,0.64289266,3.6178713
string,-0.12489367,2.196127
strings,-0.037109513,2.6763217
strip,-0.89406854,-3.2321148
striped,-1.4330295,1.2874627
stripped,1.8223625,3.729717
stripping,-2.324898,-2.1802216
strips,-2.6403441,3.0648155
strode,-2.2124138,0.7804129
stroke,3.4012058,1.4780067
stroked,1.6555473,1.608929
stroking,1.3736451,1.6010813
stroll,-1.2256002,-2.936066
strolled,-1.7681947,-0.004268198
strolling,3.856091,1.0422767
strong,2.4061894,3.1235485
stronger,0.7608632,-0.4226909
strongly,0.046264593,-4.067199
struck,0.8435205,0.37761724
struggle,0.5238268,-0.10655115
struggled,-0.33301005,0.70954347
struggling,-0.4211846,0.70253867
strung,-2.421231,1.6811197
strutting,2.8359559,-1.3712544
stubborn,2.5267653,0.4504342
stubbornly,-0.44776642,-2.6791787
stubby,0.31782326,3.2253568
stubefy,0.4564794,0.12395827
stubs,-1.4417598,2.0981748
stuck,0.5094565,2.4318242
student,0.8557495,-1.1054212
students,-0.54705673,-0.28590238
studied,0.26738968,-1.9493709
studies,1.511064,-3.8748233
study,0.91171825,-1.1451485
studying,1.631736,-2.623601
stuff,0.026650224,-1.6295313
stuffed,-0.6196479,1.6612428
stuffing,-0.8025496,-0.21766274
stumbled,-1.1530385,1.6866082
stumbling,-1.8363192,0.987921
stump,-3.2286923,0.29405943
stumped,-0.59050035,-3.9428604
stumping,-1.7108781,1.2140371
stun,-0.1447978,1.2500718
stung,0.48736534,0.95809233
stunned,0.20531237,0.4444383
stunning,-0.45997554,-2.2224956
stupefied,-3.4279444,0.36612225
stupefy,-0.61029685,1.4843252
stupendous,1.2528349,0.20627156
stupid,0.48587707,-1.5411143
stupidity,1.2435361,0.7254275
stupidly,1.2227672,1.4895935
sturgis,-1.6115271,-4.057286
style,3.5193613,-2.1619587
subdue,3.864242,0.22977188
subdued,-1.9056388,-1.3604559
subject,1.0265348,-2.4506264
subjected,1.5761428,3.4230962
subjects,-0.31901792,-0.7587573
submitted,3.4942424,0.8280425
subsided,-2.0125525,-2.4937234
substance,0.7979802,2.90104
substitute,-0.77294695,-2.320541
succeed,2.0449903,-1.0837127
succeeded,1.5934305,-1.6411012
success,1.7366549,3.4212487
successful,-0.15063852,-3.789299
successfully,-2.803034,-0.8185692
such,0.34645328,-0.70373404
suck,2.1398108,0.13246989
sucked,2.0010126,-0.97804284
sucking,-2.380369,3.1878986
sudden,0.49367988,0.89379394
suddenly,-0.25283712,1.1836193
suffer,1.6725601,3.498234
suffered,0.85636044,-3.0500026
suffering,-0.23716104,-2.7140446
suffice,-2.4078681,-3.9603558
sufficient,-2.2445366,-1.8912129
suffocating,0.49845073,2.3009164
sugar,-1.5154104,-0.021332106
suggest,0.45706546,-0.39959607
suggested,1.5097593,0.3116683
suggesting,1.5900508,0.30342624
suggestion,2.831401,-0.08336435
suggestions,-1.7382773,-2.6128445
suit,-0.5601708,1.954047
suitable,-0.00066402403,-1.990209
suitcase,-1.8550837,2.073169
suited,-1.15417,-1.7137766
suits,-2.9686756,3.0144904
sulky,0.8997016,1.1251723
summat,0.03329488,-3.4877822
summer,-0.6527614,-1.5202767
summers,-1.0617157,-1.6178715
summon,2.47824,0.54690665
summoned,0.5256912,-0.51311386
summoning,3.618967,-1.238677
summons,1.2482706,-0.7569891
sun,-1.7686615,2.8417757
sunday,-0.3584554,-0.6869498
sunk,-1.9492811,1.687301
sunken,-0.099218845,1.7137249
sunlight,-0.6487476,4.336605
sunlit,-2.4003396,3.0555468
sunny,-2.9575353,0.7241131
sunrise,-0.77890706,3.692967
sunset,-2.3779228,2.3347762
sunshine,1.3807994,0.17656025
superb,-0.9368705,-2.373091
superior,-0.023322502,0.83534074
supper,-3.1575494,2.8252325
supplied,-0.95242363,-0.40752834
supplies,-2.7403808,-1.8453183
supply,0.35070124,-3.1426525
support,0.22550386,0.37699628
supported,-1.6289163,0.98133284
supporter,-3.8009708,1.0873
supporters,1.1271393,-0.4244202
supporting,-1.9889206,0.004133431
suppose,0.39683303,-1.1265541
supposed,0.38089994,-0.4844228
suppress,2.479367,-1.5680139
suppressed,2.2132769,2.6074014
supreme,0.5184424,-1.4002482
sure,0.4470513,-0.2752598
surely,1.546353,-0.35533965
surface,0.2917969,2.7723706
surge,1.1930561,2.2420905
surged,1.9018002,3.3006034
surging,0.32572708,3.6361253
surly,-0.20167291,2.0219772
surname,3.3790545,1.0328637
surprise,0.14941995,0.07330469
surprised,0.26735923,-0.5267465
surprises,-2.0337138,-1.0050057
surprising,-3.2392437,-1.0099999
surprisingly,-3.5896764,1.9294419
surreptitiously,3.863533,-1.6682907
surrounded,-0.8034243,0.72935045
surrounding,2.5218797,3.5779252
surroundings,1.0766454,3.8246534
surveyed,-0.09834588,1.290621
surveying,2.06864,1.0543067
survive,0.005825885,-1.696261
survived,1.2650608,-0.5046026
survives,1.9194283,-0.8675615
susan,-3.000595,-1.5193216
suspect,1.3505433,-0.085135795
suspected,2.2637284,-1.0570252
suspects,2.520036,-0.35241675
suspended,-2.4372578,0.40380272
suspension,2.041822,-0.6031284
suspicion,1.442969,0.8943753
suspicions,1.2616256,-0.48458147
suspicious,4.0238304,1.4231273
suspiciously,-2.7454245,-2.2002227
sustained,1.3567101,0.055398088
swallow,-1.4890674,-2.457897
swallowed,-0.27411735,0.32250372
swallowing,-1.0561655,-2.4508393
swam,0.9024082,4.0086665
swamp,-1.0137031,-0.46256083
swap,1.0255841,-1.0782435
swapped,-1.9343529,-1.3188568
swarm,-2.303214,3.3083017
swarming,-1.2072641,0.2304581
swayed,0.24430226,1.3280203
swaying,-3.4517462,-0.27670145
swear,1.2244818,-1.2650064
swearing,-0.6964828,0.30717257
sweat,0.55660653,1.2114544
sweater,-0.7451392,0.14746495
sweaters,-1.3502676,3.1916137
sweating,-0.99020934,0.07883521
sweatshirt,-0.9873347,2.3245435
sweaty,1.7031777,2.887028
sweep,-1.433946,1.5074564
sweeping,1.493459,3.3003926
sweet,2.5118299,3.664918
sweetly,1.0342783,-1.1283951
sweets,-0.50753415,-0.5008562
sweetshop,2.4310222,-3.2872643
swell,2.2767003,4.0149527
swelled,1.0070341,1.3935869
swelling,0.5404389,1.6865021
swept,-0.31762198,1.2352266
swerve,-0.8900231,0.53615284
swerved,-3.6227326,0.24457204
swift,-1.7589345,0.8015784
swiftly,-2.6851983,3.9095712
swig,2.8506017,2.2814834
swim,2.5633395,-1.4645603
swimming,0.6762314,1.6767064
swing,-1.3368591,1.0157573
swinging,-2.5123725,3.7262952
swipe,-0.7710687,1.6724864
swirl,-2.40298,1.7045815
swirled,-0.6992834,2.744735
swirling,-1.5700028,2.440526
swish,1.3544633,3.4306047
swishing,0.775798,-4.185269
switched,2.5169876,-3.5538635
switching,4.0990424,0.1176195
swiveled,-1.9209595,1.5065935
swiveling,1.8489151,2.5086296
swollen,0.3465043,2.0840838
swoop,0.57279027,2.1252484
swooped,-3.456725,2.4651816
swooping,-1.5090451,0.06541128
sword,0.46695977,1.402079
swords,-3.373057,1.2178236
swore,3.3150198,3.0306604
sworn,1.3235219,1.674216
swung,-1.6071774,1.716666
sybill,1.2944684,-0.9846453
sycophantically,-3.6217031,0.21454804
syllabary,-3.512854,2.5258498
symbol,0.71104467,0.078247905
symbols,1.667402,1.5914382
sympathetic,2.451341,-3.3821042
sympathetically,3.4440308,-0.7349285
sympathy,1.108537,0.044425312
symptoms,0.8054074,0.8794382
system,-1.3958513,-1.4215268
tabby,-0.5983224,3.7561655
table,-1.0834858,0.7977689
tablecloth,2.2571924,3.4839392
tables,-1.6798669,2.62369
tackle,0.23928395,-1.5830237
tactics,-1.498809,-1.1582167
tactless,-1.6227474,-2.5393467
tail,0.08675795,2.5976467
tailed,-0.27008677,-0.7469957
tailing,0.69498575,-0.3041659
tails,-1.5324794,3.9678094
taken,0.064213425,-0.14686844
takes,-0.18387142,-1.7491965
takin,0.9855421,-1.5996605
taking,-0.18287088,0.09372851
tale,1.0410804,-2.265499
talent,1.1303213,-1.5447772
talented,-2.7044742,-1.9226569
tales,0.07205811,-1.8992671
talk,0.12217027,-0.6371702
talked,1.4189912,-1.3544933
talkin,-0.26608932,-2.758998
talking,-0.10707343,-0.16369192
talks,0.5604619,-1.5041165
tall,-3.0873008,1.4800885
taller,-0.68835264,0.64629686
tallest,-2.3924284,-0.14783362
talons,1.0003806,1.92026
tame,1.1645682,0.26276782
tampered,2.3649702,-1.9831057
tangle,0.02647349,2.2404428
tangled,-0.13268818,3.5035179
tank,-0.53365034,1.4425526
tankard,-0.9429089,0.079643324
tantrum,-0.5429877,-0.7895618
tap,-0.33953553,1.5636089
tape,-2.690674,-2.112989
tapestry,-1.2619994,0.9363131
tapped,0.9038838,2.894618
tapping,-0.66370195,1.2319738
taps,-1.8238045,4.0051327
target,0.24231946,-2.1664526
tarnished,1.0728348,1.420559
tart,0.68567836,0.17147551
tartan,-1.6069424,3.8829575
tartly,0.66447616,0.3490652
task,-0.5794634,-1.3356577
tasks,1.4884297,-1.7006505
taste,-2.7782676,-2.0949888
tasted,-2.049272,-2.4827309
tattered,2.7386723,3.2327228
taught,1.4226543,-1.1709945
taunt,1.1835353,-0.16005078
taunted,1.5086099,-0.059576333
taut,0.40186253,1.9329635
tawny,-0.65079707,0.83089
tea,-0.79534024,-0.1769506
teach,1.1118265,-1.5247991
teacher,0.6684975,-1.3482406
teachers,-0.39873374,-0.55608827
teaches,0.7157114,-3.3520398
teaching,0.6894518,-2.5884633
teacup,0.6083272,1.8686123
teacups,0.45659414,2.0486987
team,-1.8245053,-0.8655899
teams,-1.4225277,-1.3184487
teapot,-2.2645016,-0.07048131
tear,0.3354242,0.8596696
tearful,-1.4753419,-0.042234093
tearfully,-1.3556354,-0.23138194
tearing,-0.5581559,0.20137788
tears,0.2516779,1.8544893
tearstained,-3.383038,-0.72056085
ted,-0.06865754,-0.79005444
teddy,-2.4995427,0.35238844
tedious,2.2424457,-1.1129359
teeming,-1.6428554,0.44107807
teenage,1.2503377,3.9340022
teenagers,-1.4385291,1.3766322
teetering,-2.5678027,3.5805357
teeth,-0.044288523,2.478407
telephone,-3.5558028,-1.3728498
telescope,-0.96489024,1.5412806
telescopes,-2.6596167,-0.2405024
television,-0.2148753,-0.34049132
tell,0.34490103,-0.6273351
tellin,1.0348252,-2.125101
telling,0.22314066,-0.5184284
tells,1.5901943,-1.3696177
temper,-0.02082348,-0.19878851
temperature,-2.736879,-0.062541455
temple,1.2815689,3.5708518
temporarily,-2.6455734,-1.260471
temporary,2.1036904,0.317801
temptation,2.7257981,0.25907493
tempted,1.9908913,1.1202238
ten,-1.1698506,-0.5213883
tend,-0.7211222,-2.1996171
tended,-2.0315533,1.1273754
tennis,-2.7520616,-1.367947
tense,-0.4369764,-0.24212894
tensely,1.4831902,-1.8752191
tension,-1.1709365,-0.728336
tent,-0.6750719,0.74433273
tentacles,-3.9250615,2.399305
tentacula,-1.0353237,0.29090315
tentatively,0.34389642,-0.43390062
tents,1.612635,2.7009325
ter,0.20795898,-2.0106707
term,-0.44111958,-1.4504901
terms,-0.35351267,-1.5360498
terrible,1.0847397,-0.036944125
terribly,1.4205198,-3.2002745
terrified,-0.44330716,0.56768894
terrifying,2.3362238,1.8989958
terror,1.1149173,1.491351
terry,-3.082587,-1.9101222
tersely,-1.1771033,-1.537805
test,-0.095498584,-0.7401323
tested,-0.5201093,-1.5195804
testily,3.0122755,-1.7838155
testing,3.328091,-2.5295758
tests,0.7675774,-2.1406047
tethered,1.9080509,-2.6158028
text,-2.2382855,-2.7892485
textbook,2.377903,-2.019139
textbooks,1.2435033,-2.8115456
tha,0.3115492,-2.323059
thank,0.21622504,-0.098441064
thanked,-0.01952509,0.19500287
thankful,3.7758672,-0.43226835
thankfully,-2.50819,-1.8801426
thanks,-0.44376895,-0.30746922
thatd,0.2290199,-1.6373708
thatll,0.53720903,-0.6554727
theirs,-0.7076589,-0.8072059
themselves,-0.3949801,0.16651757
theories,-0.66555345,-1.5751566
theory,2.4484923,-1.3018811
thereafter,3.4388769,-0.49134284
therefore,2.200129,-1.3657176
therell,0.43545112,-1.7152128
thestral,-2.1536095,1.5125562
thestrals,0.042023294,-1.3926789
theyd,-0.22844724,-1.5030609
theyve,0.04107295,-1.0101234
thick,-0.5798248,2.9012647
thicker,-1.9264995,3.9367588
thickly,-0.51972836,-0.28012848
thicknesse,2.1042762,-0.30506602
thief,1.586248,0.27013066
thieves,1.1378722,-0.51957315
thin,-0.5527509,2.286085
thing,0.3610933,-0.4577714
things,0.24451166,-0.66858435
thinking,0.07674327,-0.23474938
thinks,0.8455253,-1.0013593
thinned,2.188491,2.7753541
thinner,0.73531103,1.3633466
third,-0.5951143,-0.39669567
thirdfloor,-2.386508,0.2474545
thirdyear,-0.7682282,-2.6333847
thirteen,0.8214383,-1.3856546
thirteenth,-1.4397439,4.2035074
thirty,-1.1786555,-0.9629981
thirtyfive,-2.3576992,-0.123782754
thirtyfour,2.486314,-1.8755231
thirtyone,-0.3986603,-1.2628297
thirtyseven,-0.9489526,-1.6079825
thirtysix,2.2255342,0.8056089
thirtythree,3.7579849,-1.0429351
thirtytwo,-1.0325224,3.216024
thisll,-0.5152522,-1.9164084
thomas,-1.0620339,-0.48531088
thorough,1.2242,-1.9586458
thoroughly,2.939259,-0.19746505
thoughtful,1.6917655,-4.2365746
thoughtfully,1.7614728,2.0537488
thoughts,1.4875691,0.40596563
thousand,-0.8227785,-0.017959079
thousands,-2.9176776,-1.2518929
thrashed,0.38443288,2.5377395
thrashing,-2.3665411,-0.5983748
thread,0.041900355,0.9022176
threadbare,-1.2342759,2.7871952
threat,-0.7170838,-1.2394273
threaten,-0.35387585,-3.0687702
threatened,1.490765,1.5882423
threatening,0.69536936,-0.0151417935
threateningly,1.5164101,3.139665
threats,0.5939067,1.0640696
three,-0.71008724,-0.12610292
threeheaded,0.53173673,-1.7446599
threequarters,0.21679682,-2.9223797
threes,2.6507602,2.8671007
threshold,-1.2923578,0.91307014
threw,-0.70618826,1.2110088
thrill,2.4029098,0.45214427
thrilled,-0.77012765,-0.3620454
throat,1.4887764,3.2448874
throats,1.5932349,2.9327233
throb,1.6070257,2.1077688
throbbed,1.3339484,3.9535809
throbbing,-1.7879481,3.9555995
throng,-3.960413,0.7028597
throughout,-1.6786561,-1.1726904
throw,3.865087,0.083293654
throwing,-0.8857549,1.3179072
thrown,1.2215198,1.1656728
throws,-1.176771,-3.0367851
thrust,-0.921134,4.5925045
thrusting,-0.079011895,1.014424
thud,-1.3314986,1.7909067
thudded,-1.9790263,1.8401061
thuds,-3.9006906,1.9265071
thumb,-2.804763,-0.33116493
thumbs,-1.2919008,1.7331634
thumbsup,3.3335767,2.0682793
thump,1.3813021,2.7616513
thumping,-0.4271952,0.5544299
thunder,-0.78153753,0.33254516
thundered,1.6293523,2.6014893
thundering,-1.2953864,1.6175913
thunderous,0.0034581847,-3.9299526
thunderstruck,2.1718125,1.8165203
thursday,-1.1399984,-2.1999724
thus,1.8390589,0.46457803
thwarted,2.3588343,-0.33964968
tiara,-3.3426087,-0.13357647
ticked,-1.6817437,-2.4871333
ticket,0.98041934,-2.8272054
tickets,1.0936944,-2.2599175
ticking,-0.40503493,3.3920164
tickled,0.2337484,3.1292083
tide,-2.1009324,-0.772073
tidy,-3.9117436,-1.5995389
tie,-0.7233943,4.0707035
tied,-2.386932,3.7145588
ties,1.0212069,-1.6174098
tight,-0.055659447,1.8248111
tighten,0.756819,4.322391
tightened,-1.5406823,-2.5562947
tightening,0.38061583,1.7525836
tighter,2.9179115,-0.57449543
tightly,-0.33044133,2.0839808
tiled,-2.6155496,2.9273736
till,-0.38604644,-1.4952966
tilted,3.9543276,0.09916247
tilting,0.5086719,4.243562
time,0.0012302224,-0.3785745
times,0.7968497,-1.4789603
timeturner,-3.0693457,3.3453262
timidly,0.12889409,0.94710296
tin,-0.41056615,1.8451022
tinge,-1.4621347,3.6494615
tingling,1.1210148,2.4195282
tiniest,2.4540162,0.9307739
tinkle,-1.5787269,0.26398984
tinkling,1.6637214,-4.3238635
tinsel,-1.2180841,3.5651388
tiny,-0.3167543,1.7728575
tip,0.07486391,2.7534988
tipped,-3.2898526,2.9126685
tipping,-0.8789202,1.9840124
tips,-0.35207257,1.9728801
tiptoe,-2.3072011,0.6284451
tiptoed,-2.3841429,0.43066567
tired,-1.5239037,-0.92354596
tiredness,-0.9368399,4.531799
tis,2.1854134,-0.2376481
title,1.1202174,1.0889164
titles,1.9249853,-2.296488
toad,-0.0050626434,0.51093453
toadlike,0.8006253,1.8960993
toads,-3.4600377,-1.4485165
toast,-1.4889474,0.26619703
today,0.26945782,-1.7627702
toe,-1.2463466,0.41019824
toes,1.0173494,1.6877979
toffee,-1.5794805,-1.8937308
toffees,-3.510742,1.4189988
tofty,-1.1939566,-0.794942
together,-0.43271136,0.36342508
toilet,-0.2489801,-0.18781506
toilets,-2.2295654,-2.4091322
tolerate,-1.310323,-4.0185204
tom,1.4713402,-0.5781483
tomb,-0.8237501,1.3796245
tombstone,2.651317,1.0211881
tomorrow,-0.31059152,-1.3654262
tone,0.76762664,-0.22445929
tones,-0.39910096,-1.049775
tongue,-0.35712588,0.59902316
tonic,-2.4090748,3.37786
tonight,-0.055900864,-1.0196209
tonks,-0.20935763,0.04540644
toothless,4.2816234,0.35331166
top,-1.54246,1.5495043
topic,1.254634,-0.4257251
topmost,-2.3890116,0.0786809
